interval_start,equipment_ID,count_sum,A_028,A_029,A_024,A_045,A_001,A_058,A_064,A_030,A_101,A_002,A_107,A_056,A_015,A_032,A_026,A_003,A_008,A_078,A_070,A_004,A_005,A_009,A_016,A_010,A_027,A_020,A_017,A_048,A_022,A_011,A_012,A_013,A_042,A_023,A_034,A_036,A_079,A_077,A_090,A_021,A_049,A_006,#changes,%idle,%production,%downtime,%performance_loss,%scheduled_downtime,idle/idle,idle/production,idle/downtime,idle/performance_loss,idle/scheduled_downtime,production/idle,production/production,production/downtime,production/performance_loss,production/scheduled_downtime,downtime/idle,downtime/production,downtime/downtime,downtime/performance_loss,downtime/scheduled_downtime,performance_loss/idle,performance_loss/production,performance_loss/downtime,performance_loss/performance_loss,performance_loss/scheduled_downtime,scheduled_downtime/idle,scheduled_downtime/production,scheduled_downtime/downtime,scheduled_downtime/performance_loss,scheduled_downtime/scheduled_downtime,A_043,A_051,A_106,A_050,A_018,A_102,A_031,A_103,A_083,A_081,A_074,A_071,A_073,A_104,A_084,A_105,A_116,A_128,A_109,A_132,A_062,A_131,A_035,A_040,A_039,A_055,A_127,A_007,A_108,A_037,A_119,A_115,A_125,A_124,A_130,A_052,A_129,A_019,A_126,A_110,A_123,A_114,A_120,A_121,A_098,A_095,A_087,A_111,A_117,A_044,A_122,A_085,A_057,A_066,A_112,A_118,A_113,A_093,A_041,A_076,A_088,A_097,A_065,A_091,A_067,A_068,A_033,A_082,A_075,A_099,A_086,A_100,A_096,A_094,A_089,A_092,A_038,A_080,A_069,A_072,A_047,A_059,A_046,A_063,A_053,A_054,A_060,A_061,production_rolling_6h,downtime_rolling_6h,production_change,downtime_change,performance_change,health_score,future_production,future_downtime,future_performance_loss,future_risk,risk_prediction,risk_probability,risk_level
03-12-2021 08:00,s_1,5,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,9,0,0.793825044,0.206174956,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.642857751,0.261409701,0.369188305,0.116257529,-0.485445834,99.79382504,0.750205427,0.099282546,0.031942898,0,0,45.451374,MEDIUM
03-12-2021 08:00,s_2,2,0,0,0,0,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,,0,,0,,1,6,0.918172648,0.00278105,0.017189028,0.061857274,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510480511,0.097847021,-0.703992533,-0.067679971,-0.145234658,99.00278105,0.255489649,0.23558181,0.153102379,1,1,53.699787,MEDIUM
03-12-2021 09:00,s_1,7,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17,0,0.507548858,0.308535727,0.104317833,0.079597582,0,0,0,0,0,0,8,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.590114356,0.285508148,-0.286276186,0.102360771,0.104317833,99.58714644,0.704849954,0.064602335,0.143430454,0,1,53.69087,MEDIUM
03-12-2021 09:00,s_5,2,,0,0,0,,,,0,0,0,,0,0,,,0,0,,,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,3,0,0.987726451,0.012273549,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831306485,0.032286149,-0.003404683,0.003404683,0,99.98772645,0.941216741,0.058783259,0,0,0,35.808914,MEDIUM
03-12-2021 10:00,s_3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0.801511881,0.14880029,0.049687828,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583431734,0.249039796,0.801511881,-0.85119971,0.049687828,99.80151188,0.989785746,0.008984607,0.001229646,0,0,38.718765,MEDIUM
03-12-2021 10:00,s_1,8,0,0,0,,0,,0,0,,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19,0,0.499716179,0.175988785,0.255226311,0.069068725,0,0,0,0,0,0,8,0,0,1,0,0,7,0,0,0,1,0,1,0,0,0,1,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.623714713,0.197858619,-0.007832678,-0.132546942,0.150908478,99.5687849,0.936242119,0.009709464,0.054048416,0,0,38.206337,MEDIUM
03-12-2021 11:00,s_3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.846837359,0.072524182,0.080638459,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.560361116,0.25867067,0.045325478,-0.076276109,0.030950631,99.84683736,0.762395532,0.062873951,0.070651648,0,1,53.065937,MEDIUM
03-12-2021 11:00,s_5,1,,0,0,0,,,,0,0,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,,,0,,,0,0,,3,0,0.968046098,0.000849234,0.031104668,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874623713,0.031969199,-0.019680353,-0.011424315,0.031104668,99.9680461,0.952547381,0.047452619,0,0,0,25.20087,LOW
03-12-2021 11:00,s_2,13,0,0,0,0,0,0,,,12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,,0,,0,,0,34,0.039207486,0.632173834,0.260159795,0.049881474,0.018577411,0,0,0,1,0,0,14,0,0,1,0,0,12,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578785953,0.135380654,0.629392784,0.242970767,-0.011975799,99.65075124,0.257820178,0.385114715,0.130234788,1,1,50.612892,MEDIUM
03-12-2021 11:00,s_1,9,0,0,0,,2,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19,0,0.572693533,0.218063584,0.209242883,0,0,0,0,0,0,0,8,1,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.584332907,0.20236661,0.072977353,0.042074799,-0.045983428,99.57269353,0.018144812,0.100459698,0.023454718,0,1,54.413086,MEDIUM
03-12-2021 12:00,s_3,5,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.017005456,0.834998843,0.132432038,0.015563663,0,0,0,0,1,0,0,3,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69952759,0.268579226,-0.011838516,0.059907856,-0.065074796,99.83499884,0.875517866,0.033240102,0.060247797,0,0,41.60247,MEDIUM
03-12-2021 12:00,s_4,1,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,12,0.26124177,0.070628263,0.023071008,0.609541576,0.035517383,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.417421297,0.032905967,-0.497152764,-0.010652219,0.552835287,99.10614565,0.827153302,0.047710681,0.125136017,0,1,59.165306,MEDIUM
03-12-2021 12:00,s_2,5,0,0,0,0,0,0,,,2,0,,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,,0,,0,,1,10,0,0.305434587,0.692960894,0.001604519,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498750914,0.232387013,-0.326739246,0.432801099,-0.048276955,99.30543459,0.652715437,0.130751568,0.216532995,0,1,56.335415,MEDIUM
03-12-2021 12:00,s_1,3,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,6,0,0.962831183,0.037168817,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.626875256,0.172641549,0.39013765,-0.180894767,-0.209242883,99.96283118,0.195335215,0.257492091,0.130289283,1,0,38.653076,MEDIUM
03-12-2021 13:00,s_3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.068008311,0.906914667,0.021976305,0.003100717,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.689244765,0.271754495,0.071915824,-0.110455733,-0.012462946,99.90691467,0.420895443,0.420290427,0.029372373,1,0,27.16758,LOW
03-12-2021 13:00,s_4,1,0,0,0,0,1,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,11,0,0.53999337,0.253906654,0.206099976,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.371187819,0.070425539,0.469365106,0.230835646,-0.4034416,99.53999337,0.873998706,0.059388749,0.066612545,0,1,67.44953,HIGH
03-12-2021 14:00,s_5,1,,0,0,0,,,,0,1,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,5,0.028828175,0.753686535,0.01685708,0.200628209,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868088701,0.025587804,-0.214359563,0.016007847,0.169523541,99.75368654,0.664984579,0.335015421,0,0,0,19.33201,LOW
03-12-2021 14:00,s_3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0.040237383,0.799313619,0.10127187,0.059177127,0,4,0,0,1,0,0,5,1,0,0,0,0,4,0,0,0,1,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.698262728,0.246167448,-0.107601048,0.079295565,0.05607641,99.79931362,0.695575095,0.089203445,0.162206868,0,1,53.428005,MEDIUM
03-12-2021 15:00,s_5,3,,0,0,0,,,,0,3,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,6,0,0.708878584,0.149347689,0.141773727,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872424615,0.031728169,-0.044807951,0.132490608,-0.058854483,99.70887858,0.432479655,0.073375467,0.025852673,0,0,33.062397,MEDIUM
03-12-2021 15:00,s_3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.966472242,0.033527758,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859341435,0.08508874,0.167158623,-0.067744112,-0.059177127,99.96647224,0.087062799,0.072704264,0.020299162,0,0,40.27546,MEDIUM
03-12-2021 15:00,s_4,1,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,11,0,0.834925013,0.034543276,0.130531711,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.481761483,0.069804352,0.294931644,-0.219363379,-0.075568265,99.83492501,0.421831631,0.027991283,0.49376628,1,1,62.92724,HIGH
03-12-2021 16:00,s_4,1,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,13,0,0.774888027,0.031142963,0.193969011,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.563897875,0.068715775,-0.060036987,-0.003400313,0.0634373,99.77488803,0.774789944,0.034888828,0.186059075,0,1,56.375122,MEDIUM
03-12-2021 16:00,s_1,1,0,0,0,,0,,0,0,,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17,0.014633264,0.26368462,0.137201654,0.443295033,0.141185429,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,1,0,4,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.600049903,0.180522254,-0.699146563,0.100032837,0.443295033,99.40487005,0.714457256,0.016462261,0.238703891,0,1,51.446377,MEDIUM
03-12-2021 17:00,s_5,5,,0,0,0,,,,0,5,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,9,0,0.804731185,0.195268815,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869033331,0.063910872,0.0958526,0.045921127,-0.141773727,99.80473118,0.742971243,0.01680048,0.143850561,0,0,43.389633,MEDIUM
03-12-2021 17:00,s_4,3,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,20,0,0.429015579,0.068352746,0.502631675,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,1,0,8,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,2,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.536205213,0.074123312,-0.345872448,0.037209784,0.308662664,99.42901558,0.102547044,0.008040267,0.030009035,0,1,51.928486,MEDIUM
03-12-2021 17:00,s_1,2,0,0,0,,0,,0,0,,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,22,0.026912549,0.750205427,0.099282546,0.031942898,0.09165658,3,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,8,0,0,0,1,0,3,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.592779967,0.162706852,0.486520807,-0.037919108,-0.411352135,99.84186201,0.705020667,0.006714931,0.288264402,0,0,35.21867,MEDIUM
03-12-2021 17:00,s_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.989785746,0.008984607,0.001229646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890720413,0.061786127,0.023313504,-0.02454315,0.001229646,99.98978575,0.895228609,0.015552167,0.089219224,0,0,21.34565,LOW
03-12-2021 18:00,s_1,5,0,0,0,,4,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,13,0.087117258,0.704849954,0.064602335,0.143430454,0,0,0,0,1,0,0,5,1,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.625663483,0.122051287,-0.045355473,-0.034680211,0.111487556,99.70484995,0.973920112,0.02471935,0.001360539,0,0,45.24123,MEDIUM
03-12-2021 18:00,s_5,2,,0,0,0,,,,0,2,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,7,0,0.902881107,0.04516254,0.051956353,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.854324993,0.069959818,0.098149922,-0.150106276,0.051956353,99.90288111,0.678902557,0.004287721,0.296912728,0,1,50.36745,MEDIUM
03-12-2021 18:00,s_4,1,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,3,0.959597562,0.004335641,0.008164316,0.027902481,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.442297649,0.069863494,-0.424679938,-0.06018843,-0.474729194,99.00433564,0.684634571,0.239110867,0.070349014,0,0,32.167244,MEDIUM
03-12-2021 19:00,s_5,1,,0,0,0,,,,0,1,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,1,0,0.941216741,0.058783259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846573375,0.077711436,0.038335634,0.013620719,-0.051956353,99.94121674,0.896412159,0.103587841,0,0,0,40.733025,MEDIUM
03-12-2021 19:00,s_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.104078869,0.762395532,0.062873951,0.070651648,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876646775,0.060177755,-0.227390215,0.053889344,0.069422002,99.76239553,0.142185486,0.243135117,0.13149738,1,0,22.001408,LOW
03-12-2021 20:00,s_1,1,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0.936242119,0.009709464,0.054048416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.698417806,0.094338067,0.231392166,-0.05489287,-0.089382037,99.93624212,0.472311904,0.411248454,0,0,1,57.059406,MEDIUM
03-12-2021 20:00,s_5,1,,0,0,0,,,,0,1,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,1,0,0.952547381,0.047452619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.843990256,0.085478667,0.011330639,-0.011330639,0,99.95254738,0.942950082,0.009868616,0.047181302,0,0,42.75915,MEDIUM
03-12-2021 21:00,s_1,6,0,0,0,,1,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,45,0.276093478,0.018144812,0.100459698,0.023454718,0.581847294,15,0,0,1,0,0,4,0,0,1,0,0,5,0,0,0,1,0,15,0,0,0,1,0,2,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.605993019,0.074737419,-0.918097307,0.090750234,-0.030593698,99.59999211,0.6246367,0.266548401,0.1088149,0,0,44.53341,MEDIUM
03-12-2021 21:00,s_5,6,,0,0,0,,,,0,5,0,,0,0,,,0,0,,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,11,0,0.664984579,0.335015421,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829206596,0.138505057,-0.287562801,0.287562801,0,99.66498458,0.788701492,0.001463394,0.092244913,0,0,30.852512,MEDIUM
