interval_start,equipment_ID,count_sum,A_028,A_029,A_024,A_045,A_001,A_058,A_064,A_030,A_101,A_002,A_107,A_056,A_015,A_032,A_026,A_003,A_008,A_078,A_070,A_004,A_005,A_009,A_016,A_010,A_027,A_020,A_017,A_048,A_022,A_011,A_012,A_013,A_042,A_023,A_034,A_036,A_079,A_077,A_090,A_021,A_049,A_006,#changes,%idle,%production,%downtime,%performance_loss,%scheduled_downtime,idle/idle,idle/production,idle/downtime,idle/performance_loss,idle/scheduled_downtime,production/idle,production/production,production/downtime,production/performance_loss,production/scheduled_downtime,downtime/idle,downtime/production,downtime/downtime,downtime/performance_loss,downtime/scheduled_downtime,performance_loss/idle,performance_loss/production,performance_loss/downtime,performance_loss/performance_loss,performance_loss/scheduled_downtime,scheduled_downtime/idle,scheduled_downtime/production,scheduled_downtime/downtime,scheduled_downtime/performance_loss,scheduled_downtime/scheduled_downtime,A_043,A_051,A_106,A_050,A_018,A_102,A_031,A_103,A_083,A_081,A_074,A_071,A_073,A_104,A_084,A_105,A_116,A_128,A_109,A_132,A_062,A_131,A_035,A_040,A_039,A_055,A_127,A_007,A_108,A_037,A_119,A_115,A_125,A_124,A_130,A_052,A_129,A_019,A_126,A_110,A_123,A_114,A_120,A_121,A_098,A_095,A_087,A_111,A_117,A_044,A_122,A_085,A_057,A_066,A_112,A_118,A_113,A_093,A_041,A_076,A_088,A_097,A_065,A_091,A_067,A_068,A_033,A_082,A_075,A_099,A_086,A_100,A_096,A_094,A_089,A_092,A_038,A_080,A_069,A_072,A_047,A_059,A_046,A_063,A_053,A_054,A_060,A_061,production_rolling_6h,downtime_rolling_6h,production_change,downtime_change,performance_change,health_score
2020-07-15 21:00:00,s_5,5,,0,0,0.0,,,,0.0,0.0,0,,0,0.0,,,0,0,,,0,4,0,0,1,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,12.0,0.0055079073008808,0.9373593221789548,0.0379437349846866,0.0191890355354774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9160310965059179,0.03983994248381648,-0.021363143855383404,0.024021141892964802,-0.004298129099594601,99.93735932217896
2020-07-15 22:00:00,s_5,9,,0,0,0.0,,,,0.0,5.0,0,,0,0.0,,,0,0,,,0,2,0,0,1,0,0,1,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,23.0,0.0143270887560948,0.8758829783333945,0.0895870758025687,0.0202028571079419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9058853461627794,0.048978655294939895,-0.06147634384556033,0.05164334081788209,0.001013821572464501,99.8758829783334
2020-07-15 23:00:00,s_5,7,,0,0,0.0,,,,0.0,0.0,0,,0,0.0,,,0,0,,,0,5,0,0,0,0,0,2,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,16.0,0.0,0.9233299984320986,0.0583703532257703,0.018299648342131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9062358633736395,0.052800564711919795,0.04744702009870416,-0.031216722576798396,-0.0019032087658109008,99.9233299984321
2020-07-16 00:00:00,s_5,3,,0,0,0.0,,,,0.0,1.0,0,,0,0.0,,,0,0,,,0,2,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,11.0,0.0,0.9676381279011524,0.0184603539176773,0.0139015181811701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933098376866048,0.04403524629858432,0.044308129469053825,-0.039909999308093,-0.004398130160960899,99.96763812790115
2020-07-16 01:00:00,s_5,2,,0,0,0.0,,,,0.0,1.0,0,,0,0.0,,,0,0,,,0,0,0,0,0,0,0,1,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,9.0,0.0,0.9601660380883434,0.0328016390041307,0.0070323229075257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9371831551613804,0.04184762500442591,-0.007472089812809002,0.014341285086453402,-0.0068691952736443995,99.96016603808835
2020-07-16 02:00:00,s_5,7,,0,0,0.0,,,,0.0,1.0,0,,0,0.0,,,0,0,,,0,5,0,0,1,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,30.0,0.0421581062339232,0.7677836915162219,0.1134176337407095,0.0766405685091452,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9053600260750277,0.05843013177925719,-0.1923823465721215,0.0806159947365788,0.0696082456016195,99.76778369151621
2020-07-16 03:00:00,s_5,1,,0,0,0.0,,,,0.0,0.0,0,,0,0.0,,,0,0,,,0,0,0,1,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,8.0,0.8925143147343195,0.0079924000889144,0.0053869480775502,0.0273671435270142,0.0667391935722016,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7504655390600208,0.05300400062806779,-0.7597912914273075,-0.10803068566315929,-0.049273424982131005,99.07473159366113
2020-07-16 17:00:00,s_5,1,,0,0,0.0,,,,0.0,0.0,0,,0,0.0,,,0,0,,,0,1,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,10.0,0.2863864713084211,0.0046613834770573,0.0126423932715852,0.6963097519429362,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605261939917298,0.04017988687290388,-0.0033310166118571006,0.007255445194035001,0.668942608415922,99.00466138347706
2020-07-16 18:00:00,s_5,2,,0,0,0.0,,,,0.0,1.0,0,,0,0.0,,,0,0,,,0,1,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,28.0,0.1003304510612076,0.6799817858619421,0.0246565864712938,0.1950311766055564,0.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5647039044889386,0.03456092574715779,0.6753204023848849,0.0120141931997086,-0.5012785753373799,99.67998178586194
2020-07-16 19:00:00,s_5,1,,0,0,0.0,,,,0.0,1.0,0,,0,0.0,,,0,0,,,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,18.0,0.0846529528128387,0.6786252507095069,0.0754049020868357,0.1613168943908187,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5165350916236643,0.04405168377535087,-0.0013565351524352787,0.0507483156155419,-0.03371428221473771,99.6786252507095
2020-07-16 20:00:00,s_5,2,,0,0,0.0,,,,0.0,1.0,0,,0,0.0,,,0,0,,,0,1,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,5.0,0.0484310076879296,0.8723665081111048,0.0678784911958903,0.0113239930050751,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5019018366274579,0.0498978258073108,0.19374125740159798,-0.007526410890945398,-0.1499929013857436,99.87236650811111
2020-07-16 22:00:00,s_5,6,,0,0,0.0,,,,0.0,4.0,0,,0,0.0,,,0,0,,,0,2,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,19.0,0.0,0.8430218471272943,0.1425066168107154,0.0144715360619902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5144415292293033,0.054745989652311776,-0.0293446609838105,0.07462812561482508,0.0031475430569151003,99.84302184712729
2020-07-16 23:00:00,s_5,2,,0,0,0.0,,,,0.0,0.0,0,,0,0.0,,,0,0,,,0,2,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,14.0,0.0223952306892335,0.9383382364652478,0.0187029498428343,0.0205635830026842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669499168625359,0.05696532327985913,0.0953163893379535,-0.12380366696788109,0.006092046940694,99.93833823646526
2020-07-17 01:00:00,s_5,2,,0,0,0.0,,,,0.0,2.0,0,,0,0.0,,,0,0,,,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,2.0,0.0,0.7809690410236629,0.2190309589763369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7988837782164597,0.09136341756398442,-0.1573691954415849,0.2003280091335026,-0.0205635830026842,99.78096904102367
2020-07-17 02:00:00,s_5,2,,0,0,0.0,,,,0.0,0.0,0,,0,0.0,,,0,0,,,0,2,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,6.0,0.0,0.9937866359773544,0.0041633375115756,0.0020500265110698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8511845865690285,0.08794787607069804,0.21281759495369146,-0.2148676214647613,0.0020500265110698,99.99378663597736
2020-07-17 03:00:00,s_5,2,,0,0,0.0,,,,0.0,1.0,0,,0,0.0,,,0,0,,,0,0,0,0,0,0,0,0,0.0,,1.0,0.0,0,0,0,,,0.0,,,0,0.0,,15.0,0.0428732260194637,0.7257786028989899,0.0934648234950258,0.1378833475865204,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8590434786006091,0.09095786297206306,-0.2680080330783645,0.0893014859834502,0.1358333210754506,99.72577860289898
2020-07-17 04:00:00,s_5,5,,0,0,0.0,,,,0.0,3.0,0,,0,0.0,,,0,0,,,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,16.0,0.0203768122632146,0.7828545144601871,0.1664235477989059,0.0303451254776923,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8441248129921227,0.10738203907256566,0.05707591156119718,0.07295872430388009,-0.1075382221088281,99.7828545144602
2020-07-17 05:00:00,s_5,6,,0,0,0.0,,,,0.0,3.0,0,,0,0.0,,,0,0,,,0,3,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,20.0,0.0024145569006597,0.8894549961415047,0.073175044324217,0.0349554026336185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8518636711611579,0.09582677699148258,0.10660048168131764,-0.0932485034746889,0.004610277155926202,99.88945499614151
2020-07-17 06:00:00,s_5,5,,0,0,0.0,,,,0.0,5.0,0,,0,0.0,,,0,0,,,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,14.0,0.0,0.3431378872729648,0.4414058279263397,0.2154562848006954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526636129624439,0.16627725667206683,-0.5463171088685399,0.3682307836021227,0.18050088216707688,99.34313788727296
2020-07-17 07:00:00,s_5,5,,0,0,0.0,,,,0.0,1.0,0,,0,0.0,,,0,0,,,0,4,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,31.0,0.0684140304062357,0.8009763401164687,0.0376958072298825,0.092913822247413,0.0,6.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7559981628112449,0.13605473138099108,0.4578384528435039,-0.40371002069645723,-0.1225424625532824,99.80097634011648
2020-07-17 08:00:00,s_5,5,,0,0,0.0,,,,0.0,0.0,0,,0,0.0,,,0,0,,,0,5,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,23.0,0.0168951245970844,0.9031756463531886,0.0160360979754136,0.0638931310743133,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7408963312072173,0.13803352479163075,0.10219930623671991,-0.0216597092544689,-0.029020691173099702,99.90317564635319
2020-07-17 10:00:00,s_5,2,,0,0,0.0,,,,0.0,2.0,0,,0,0.0,,,0,0,,,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,67.0,0.1660957688091148,0.3493059901554795,0.0208053155084486,0.463792925526957,0.0,17.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6781508957499657,0.12592360679386788,-0.5538696561977091,0.004769217533035001,0.3998997944526437,99.34930599015547
2020-07-17 12:00:00,s_5,3,,0,0,0.0,,,,0.0,3.0,0,,0,0.0,,,0,0,,,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,5.0,0.0,0.993021293284264,0.0069787067157358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713178692220645,0.09934946661333954,0.6437153031287846,-0.0138266087927128,-0.463792925526957,99.99302129328426
2020-07-17 13:00:00,s_5,1,,0,0,0.0,,,,0.0,0.0,0,,0,0.0,,,0,0,,,0,1,0,0,0,0,0,0,0.0,,0.0,0.0,0,0,0,,,0.0,,,0,0.0,,7.0,0.8019063613453621,0.1576611505902809,0.0073120493728443,0.0331204386915126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5912130512954411,0.08837230078811076,-0.8353601426939832,0.0003333426571084999,0.0331204386915126,99.15766115059029
